OffspCollection	Kid	Pa	Ma	PopName	SpawnYear	FDR	Pvalue	LOD	P.Pr.C_Se_Se	P.Pr.Max	MaxP.Pr.Relat	TotPaNonExc	TotMaNonExc	TotUnkNonExc	TotPairsNonExc	KidMiss	PaMiss	MaMiss	MI.Kid.Pa	MI.Kid.Ma	MI.Trio	MendIncLoci
Fishery2011	T070465	---	---	---	---	---	---	---	---	---	---	3	8	0	0	0	---	---	---	---	---	---
Fishery2011	T070466	---	---	---	---	---	---	---	---	---	---	42	46	0	0	1	---	---	---	---	---	---
Fishery2011	T070467	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070468	---	---	---	---	---	---	---	---	---	---	23	46	0	0	0	---	---	---	---	---	---
Fishery2011	T070469	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070470	T069296	T068879	FRHfa	2008	0.324778	0.920000	-0.077669	0.000000	0.882362	C_U_U	47	57	0	1	2	4	0	2	1	4	Ots_113242.216,OTALDBINT1.SNP1,Ots_100884.287,Ots_103041.52
Fishery2011	T070471	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070472	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070473	---	---	---	---	---	---	---	---	---	---	42	59	0	0	1	---	---	---	---	---	---
Fishery2011	T070474	T069276	T069498	FRHfa	2008	0.000000	0.000000	22.608966	0.999152	0.999152	C_Se_Se	44	38	0	1	0	0	3	0	0	0	---
Fishery2011	T070475	---	---	---	---	---	---	---	---	---	---	1	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070476	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070477	---	---	---	---	---	---	---	---	---	---	184	206	0	0	0	---	---	---	---	---	---
Fishery2011	T070478	---	---	---	---	---	---	---	---	---	---	6	10	0	0	0	---	---	---	---	---	---
Fishery2011	T070479	---	---	---	---	---	---	---	---	---	---	6	9	0	0	0	---	---	---	---	---	---
Fishery2011	T070480	---	---	---	---	---	---	---	---	---	---	102	111	0	0	0	---	---	---	---	---	---
Fishery2011	T070481	T067612	T067713	FRHfa	2008	0.213252	0.500000	7.539043	0.000336	0.747635	C_U_Se	21	26	0	1	1	0	1	1	0	4	Ots_AsnRS.60,Ots_113457.40,Ots_Prl2,S71.336
Fishery2011	T070482	---	---	---	---	---	---	---	---	---	---	116	148	0	0	0	---	---	---	---	---	---
Fishery2011	T070483	---	---	---	---	---	---	---	---	---	---	23	28	0	0	0	---	---	---	---	---	---
Fishery2011	T070484	T030378	T030351	FRHsp	2007	1.135902	0.945000	1.732415	0.000001	0.960984	C_U_U	54	68	0	2	0	8	6	1	1	4	Ots_myoD.364,Ots_101704.143,Ots_110201.363,Ots_112301.43
Fishery2011	T070485	---	---	---	---	---	---	---	---	---	---	44	76	0	0	0	---	---	---	---	---	---
Fishery2011	T070486	---	---	---	---	---	---	---	---	---	---	66	72	0	0	0	---	---	---	---	---	---
Fishery2011	T070487	---	---	---	---	---	---	---	---	---	---	61	67	0	0	0	---	---	---	---	---	---
Fishery2011	T070488	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070489	---	---	---	---	---	---	---	---	---	---	124	117	0	0	1	---	---	---	---	---	---
Fishery2011	T070490	---	---	---	---	---	---	---	---	---	---	9	8	0	0	1	---	---	---	---	---	---
Fishery2011	T070491	---	---	---	---	---	---	---	---	---	---	43	34	0	0	0	---	---	---	---	---	---
Fishery2011	T070492	---	---	---	---	---	---	---	---	---	---	41	56	0	0	0	---	---	---	---	---	---
Fishery2011	T070493	---	---	---	---	---	---	---	---	---	---	21	17	0	0	0	---	---	---	---	---	---
Fishery2011	T070494	---	---	---	---	---	---	---	---	---	---	33	35	0	0	0	---	---	---	---	---	---
Fishery2011	T070495	---	---	---	---	---	---	---	---	---	---	88	105	0	0	1	---	---	---	---	---	---
Fishery2011	T070496	---	---	---	---	---	---	---	---	---	---	1	1	0	0	0	---	---	---	---	---	---
Fishery2011	T070497	---	---	---	---	---	---	---	---	---	---	24	31	0	0	0	---	---	---	---	---	---
Fishery2011	T070498	---	---	---	---	---	---	---	---	---	---	107	118	0	0	0	---	---	---	---	---	---
Fishery2011	T070499	---	---	---	---	---	---	---	---	---	---	63	77	0	0	0	---	---	---	---	---	---
Fishery2011	T070500	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070501	---	---	---	---	---	---	---	---	---	---	21	11	0	0	1	---	---	---	---	---	---
Fishery2011	T070502	---	---	---	---	---	---	---	---	---	---	5	10	0	0	0	---	---	---	---	---	---
Fishery2011	T070503	---	---	---	---	---	---	---	---	---	---	61	82	0	0	0	---	---	---	---	---	---
Fishery2011	T070504	---	---	---	---	---	---	---	---	---	---	20	12	0	0	0	---	---	---	---	---	---
Fishery2011	T070505	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070506	---	---	---	---	---	---	---	---	---	---	2	3	0	0	0	---	---	---	---	---	---
Fishery2011	T070507	T069928	T069643	FRHfa	2008	0.292658	0.773000	2.892746	0.000003	0.862649	C_U_U	110	139	0	2	0	0	9	2	2	4	Ots_TAPBP,Ots_112820.284,Ots_128693.461,Myc.366
Fishery2011	T070508	T028638	T028469	FRHsp	2006	0.937306	0.995000	-3.428207	0.000000	0.976633	C_U_U	80	83	0	2	0	10	5	2	2	4	Ots_96222.525,Ots_PGK.54,OTSTF1.SNP1,Ots_101119.381
Fishery2011	T070509	T028662	T028654	FRHsp	2006	1.341706	0.826000	5.987894	0.000071	0.575388	C_U_U	28	58	0	5	0	0	1	2	0	4	Ots_112419.131,Ots_131906.141,OTALDBINT1.SNP1,Ots_GDH.81x
Fishery2011	T070510	---	---	---	---	---	---	---	---	---	---	20	12	0	0	0	---	---	---	---	---	---
Fishery2011	T070511	---	---	---	---	---	---	---	---	---	---	21	15	0	0	0	---	---	---	---	---	---
Fishery2011	T070512	T069609	T069702	FRHfa	2008	0.000000	0.000000	24.933248	0.999917	0.999917	C_Se_Se	11	14	0	1	0	0	0	0	0	0	---
Fishery2011	T070513	---	---	---	---	---	---	---	---	---	---	99	115	0	0	0	---	---	---	---	---	---
Fishery2011	T070514	---	---	---	---	---	---	---	---	---	---	25	28	0	0	0	---	---	---	---	---	---
Fishery2011	T070515	---	---	---	---	---	---	---	---	---	---	42	44	0	0	0	---	---	---	---	---	---
Fishery2011	T070516	---	---	---	---	---	---	---	---	---	---	11	11	0	0	0	---	---	---	---	---	---
Fishery2011	T070517	---	---	---	---	---	---	---	---	---	---	13	11	0	0	0	---	---	---	---	---	---
Fishery2011	T070518	T067430	T067452	FRHsp	2008	0.000000	0.000000	21.213457	0.996585	0.996585	C_Se_Se	43	28	0	1	0	0	1	1	0	1	AldB1.122
Fishery2011	T070519	---	---	---	---	---	---	---	---	---	---	8	3	0	0	0	---	---	---	---	---	---
Fishery2011	T070520	---	---	---	---	---	---	---	---	---	---	56	38	0	0	0	---	---	---	---	---	---
Fishery2011	T070521	---	---	---	---	---	---	---	---	---	---	19	27	0	0	0	---	---	---	---	---	---
Fishery2011	T070522	---	---	---	---	---	---	---	---	---	---	16	14	0	0	2	---	---	---	---	---	---
Fishery2011	T070523	---	---	---	---	---	---	---	---	---	---	4	1	0	0	0	---	---	---	---	---	---
Fishery2011	T070524	---	---	---	---	---	---	---	---	---	---	1	2	0	0	1	---	---	---	---	---	---
Fishery2011	T070525	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070526	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070527	---	---	---	---	---	---	---	---	---	---	69	58	0	0	0	---	---	---	---	---	---
Fishery2011	T070528	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070529	---	---	---	---	---	---	---	---	---	---	1	2	0	0	0	---	---	---	---	---	---
Fishery2011	T070530	---	---	---	---	---	---	---	---	---	---	62	66	0	0	0	---	---	---	---	---	---
Fishery2011	T070531	---	---	---	---	---	---	---	---	---	---	14	28	0	0	0	---	---	---	---	---	---
Fishery2011	T070532	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070533	---	---	---	---	---	---	---	---	---	---	89	89	0	0	0	---	---	---	---	---	---
Fishery2011	T070534	---	---	---	---	---	---	---	---	---	---	37	30	0	0	0	---	---	---	---	---	---
Fishery2011	T070535	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070536	---	---	---	---	---	---	---	---	---	---	185	220	0	0	0	---	---	---	---	---	---
Fishery2011	T070537	---	---	---	---	---	---	---	---	---	---	53	49	0	0	0	---	---	---	---	---	---
Fishery2011	T070538	T070299	T070264	FRHfa	2008	0.000000	0.000000	23.332703	0.999588	0.999588	C_Se_Se	36	42	0	1	0	0	0	0	0	0	---
Fishery2011	T070539	---	---	---	---	---	---	---	---	---	---	3	4	0	0	0	---	---	---	---	---	---
Fishery2011	T070540	T054942	T066805	FRHsp	2008	0.000000	0.000000	21.147582	0.996353	0.996353	C_Se_Se	23	34	0	1	0	0	0	0	0	0	---
Fishery2011	T070541	---	---	---	---	---	---	---	---	---	---	56	52	0	0	0	---	---	---	---	---	---
Fishery2011	T070542	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070543	---	---	---	---	---	---	---	---	---	---	146	158	0	0	0	---	---	---	---	---	---
Fishery2011	T070544	---	---	---	---	---	---	---	---	---	---	1	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070545	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070546	T069302	T069332	FRHfa	2008	0.000613	0.001000	19.573019	0.982632	0.982632	C_Se_Se	98	96	0	5	0	0	0	0	0	0	---
Fishery2011	T070547	---	---	---	---	---	---	---	---	---	---	82	91	0	0	0	---	---	---	---	---	---
Fishery2011	T070549	---	---	---	---	---	---	---	---	---	---	97	114	0	0	0	---	---	---	---	---	---
Fishery2011	T070550	T069635	T055753	FRHfa	2008	0.000000	0.000000	22.308072	0.998854	0.998854	C_Se_Se	27	27	0	1	0	1	0	0	0	0	---
Fishery2011	T070551	---	---	---	---	---	---	---	---	---	---	21	15	0	0	1	---	---	---	---	---	---
Fishery2011	T070553	---	---	---	---	---	---	---	---	---	---	131	135	0	0	0	---	---	---	---	---	---
Fishery2011	T070554	---	---	---	---	---	---	---	---	---	---	3	4	0	0	2	---	---	---	---	---	---
Fishery2011	T070555	---	---	---	---	---	---	---	---	---	---	9	20	0	0	0	---	---	---	---	---	---
Fishery2011	T070556	---	---	---	---	---	---	---	---	---	---	11	22	0	0	0	---	---	---	---	---	---
Fishery2011	T070557	T071603	T071578	FRHfa	2008	0.000000	0.000000	22.738576	0.999255	0.999255	C_Se_Se	34	43	0	1	0	1	0	0	0	0	---
Fishery2011	T070558	---	---	---	---	---	---	---	---	---	---	53	77	0	0	0	---	---	---	---	---	---
Fishery2011	T070559	---	---	---	---	---	---	---	---	---	---	8	9	0	0	0	---	---	---	---	---	---
Fishery2011	T070560	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070561	T068480	T068587	FRHfa	2008	0.240087	0.579000	6.666059	0.000140	0.531520	C_U_U	42	32	0	2	0	1	0	1	2	4	Ots_112419.131,Ots_113242.216,Ots_u4.92,Ots_123048.521
Fishery2011	T070562	---	---	---	---	---	---	---	---	---	---	184	195	0	0	0	---	---	---	---	---	---
Fishery2011	T070563	---	---	---	---	---	---	---	---	---	---	17	34	0	0	0	---	---	---	---	---	---
Fishery2011	T070564	---	---	---	---	---	---	---	---	---	---	5	4	0	0	0	---	---	---	---	---	---
Fishery2011	T070565	T030173	T030005	FRHsp	2007	1.445777	0.688000	4.185016	0.000012	0.671313	C_U_U	122	121	0	1	0	0	1	0	2	4	Ots_105105.613,Ots_100884.287,Ots_SWS1op.182,unk_526
Fishery2011	T070566	T071219	T071223	FRHfa	2008	0.000000	0.000000	20.817904	0.994936	0.994936	C_Se_Se	238	217	0	5	0	0	0	0	0	0	---
Fishery2011	T070567	---	---	---	---	---	---	---	---	---	---	63	73	0	0	0	---	---	---	---	---	---
Fishery2011	T070568	---	---	---	---	---	---	---	---	---	---	9	5	0	0	0	---	---	---	---	---	---
Fishery2011	T070569	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070570	---	---	---	---	---	---	---	---	---	---	0	1	0	0	1	---	---	---	---	---	---
Fishery2011	T070571	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070572	---	---	---	---	---	---	---	---	---	---	13	16	0	0	1	---	---	---	---	---	---
Fishery2011	T070573	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070574	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070575	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070576	---	---	---	---	---	---	---	---	---	---	2	3	0	0	0	---	---	---	---	---	---
Fishery2011	T070577	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070578	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070579	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070580	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070581	T069689	T069688	FRHfa	2008	0.000000	0.000000	22.971286	0.999409	0.999409	C_Se_Se	139	152	0	3	0	0	0	0	0	0	---
Fishery2011	T070582	T070240	T070238	FRHfa	2008	0.000000	0.000000	22.980150	0.999415	0.999415	C_Se_Se	6	4	0	1	0	0	0	0	0	0	---
Fishery2011	T070583	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070584	---	---	---	---	---	---	---	---	---	---	10	21	0	0	0	---	---	---	---	---	---
Fishery2011	T070585	T055880	T055899	FRHfa	2008	0.000000	0.000000	21.453848	0.997312	0.997312	C_Se_Se	129	113	0	1	0	1	0	0	0	0	---
Fishery2011	T070586	---	---	---	---	---	---	---	---	---	---	0	1	0	0	2	---	---	---	---	---	---
Fishery2011	T070587	---	---	---	---	---	---	---	---	---	---	17	37	0	0	0	---	---	---	---	---	---
Fishery2011	T070588	---	---	---	---	---	---	---	---	---	---	0	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070589	---	---	---	---	---	---	---	---	---	---	35	33	0	0	0	---	---	---	---	---	---
Fishery2011	T070590	---	---	---	---	---	---	---	---	---	---	19	21	0	0	0	---	---	---	---	---	---
Fishery2011	T070591	---	---	---	---	---	---	---	---	---	---	14	9	0	0	0	---	---	---	---	---	---
Fishery2011	T070592	---	---	---	---	---	---	---	---	---	---	7	1	0	0	1	---	---	---	---	---	---
Fishery2011	T070593	---	---	---	---	---	---	---	---	---	---	29	37	0	0	1	---	---	---	---	---	---
Fishery2011	T070594	---	---	---	---	---	---	---	---	---	---	26	36	0	0	1	---	---	---	---	---	---
Fishery2011	T070595	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070596	---	---	---	---	---	---	---	---	---	---	95	126	0	0	1	---	---	---	---	---	---
Fishery2011	T070597	---	---	---	---	---	---	---	---	---	---	81	72	0	0	1	---	---	---	---	---	---
Fishery2011	T070598	---	---	---	---	---	---	---	---	---	---	3	3	0	0	1	---	---	---	---	---	---
Fishery2011	T070599	---	---	---	---	---	---	---	---	---	---	118	107	0	0	1	---	---	---	---	---	---
Fishery2011	T070600	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070601	---	---	---	---	---	---	---	---	---	---	48	49	0	0	1	---	---	---	---	---	---
Fishery2011	T070602	T028463	T028636	FRHsp	2006	1.012003	0.980000	-2.161223	0.000000	0.987485	C_U_U	300	357	0	2	1	9	8	0	1	4	Ots_mybp.85,Ots_aspat.196,Ots_102457.132,Ots_111681.657
Fishery2011	T070603	---	---	---	---	---	---	---	---	---	---	4	1	0	0	1	---	---	---	---	---	---
Fishery2011	T070604	T028535	T028647	FRHsp	2006	0.908187	0.136000	11.825756	0.023854	0.457933	C_U_U	117	121	0	3	2	0	1	0	2	2	Ots_104569.86,Ots_110064.383
Fishery2011	T070605	T068681	T068636	FRHfa	2008	0.000000	0.000000	20.934495	0.995491	0.995491	C_Se_Se	192	185	0	1	1	0	0	0	0	0	---
Fishery2011	T070606	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070607	---	---	---	---	---	---	---	---	---	---	25	27	0	0	1	---	---	---	---	---	---
Fishery2011	T070608	---	---	---	---	---	---	---	---	---	---	11	9	0	0	1	---	---	---	---	---	---
Fishery2011	T070609	T068679	T068698	FRHfa	2008	0.196465	0.455000	3.375041	0.000005	0.881143	C_U_U	78	76	0	1	1	1	0	1	1	4	Ots_myoD.364,Ots_128757.61,Ots_105401.325,OTNAML12_1.SNP1
Fishery2011	T070610	---	---	---	---	---	---	---	---	---	---	0	1	0	0	2	---	---	---	---	---	---
Fishery2011	T070611	---	---	---	---	---	---	---	---	---	---	4	4	0	0	1	---	---	---	---	---	---
Fishery2011	T070612	T028630	T028493	FRHsp	2006	1.368362	0.765000	2.338963	0.000002	0.958367	C_U_U	30	36	0	1	1	9	0	2	2	4	Ots_99550.204,Ots_129170.683,Ots_111681.657,Ots_112208.722
Fishery2011	T070613	---	---	---	---	---	---	---	---	---	---	5	4	0	0	1	---	---	---	---	---	---
Fishery2011	T070614	---	---	---	---	---	---	---	---	---	---	4	3	0	0	1	---	---	---	---	---	---
Fishery2011	T070615	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070616	---	---	---	---	---	---	---	---	---	---	0	0	0	0	3	---	---	---	---	---	---
Fishery2011	T070617	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070618	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070619	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070620	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070621	---	---	---	---	---	---	---	---	---	---	2	2	0	0	1	---	---	---	---	---	---
Fishery2011	T070622	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070623	---	---	---	---	---	---	---	---	---	---	0	1	0	0	1	---	---	---	---	---	---
Fishery2011	T070624	---	---	---	---	---	---	---	---	---	---	118	157	0	0	1	---	---	---	---	---	---
Fishery2011	T070625	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070626	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070627	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070628	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070629	---	---	---	---	---	---	---	---	---	---	1	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070630	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070631	---	---	---	---	---	---	---	---	---	---	1	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070632	---	---	---	---	---	---	---	---	---	---	54	55	0	0	1	---	---	---	---	---	---
Fishery2011	T070633	---	---	---	---	---	---	---	---	---	---	1	2	0	0	1	---	---	---	---	---	---
Fishery2011	T070634	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070635	---	---	---	---	---	---	---	---	---	---	0	1	0	0	1	---	---	---	---	---	---
Fishery2011	T070636	---	---	---	---	---	---	---	---	---	---	229	244	0	0	1	---	---	---	---	---	---
Fishery2011	T070637	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070639	---	---	---	---	---	---	---	---	---	---	1	0	0	0	0	---	---	---	---	---	---
Fishery2011	T070640	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070641	---	---	---	---	---	---	---	---	---	---	36	30	0	0	1	---	---	---	---	---	---
Fishery2011	T070642	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070643	---	---	---	---	---	---	---	---	---	---	2	5	0	0	3	---	---	---	---	---	---
Fishery2011	T070644	T030542	T030466	FRHsp	2007	1.475641	0.604000	2.396456	0.000002	0.913788	C_U_U	55	44	0	1	1	0	6	2	2	3	Ots_129144.472,Ots_105407.117,Ots_112301.43
Fishery2011	T070645	---	---	---	---	---	---	---	---	---	---	20	35	0	0	1	---	---	---	---	---	---
Fishery2011	T070646	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070647	---	---	---	---	---	---	---	---	---	---	61	35	0	0	1	---	---	---	---	---	---
Fishery2011	T070648	---	---	---	---	---	---	---	---	---	---	0	1	0	0	2	---	---	---	---	---	---
Fishery2011	T070649	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070650	---	---	---	---	---	---	---	---	---	---	6	4	0	0	2	---	---	---	---	---	---
Fishery2011	T070652	---	---	---	---	---	---	---	---	---	---	3	3	0	0	1	---	---	---	---	---	---
Fishery2011	T070653	---	---	---	---	---	---	---	---	---	---	23	32	0	0	1	---	---	---	---	---	---
Fishery2011	T070654	---	---	---	---	---	---	---	---	---	---	39	42	0	0	2	---	---	---	---	---	---
Fishery2011	T070655	---	---	---	---	---	---	---	---	---	---	7	8	0	0	1	---	---	---	---	---	---
Fishery2011	T070656	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070657	---	---	---	---	---	---	---	---	---	---	16	13	0	0	1	---	---	---	---	---	---
Fishery2011	T070658	---	---	---	---	---	---	---	---	---	---	43	63	0	0	3	---	---	---	---	---	---
Fishery2011	T070660	---	---	---	---	---	---	---	---	---	---	45	62	0	0	1	---	---	---	---	---	---
Fishery2011	T070661	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070662	---	---	---	---	---	---	---	---	---	---	141	167	0	0	1	---	---	---	---	---	---
Fishery2011	T070663	T069458	T069263	FRHfa	2008	0.000626	0.001000	21.862136	0.998212	0.998212	C_Se_Se	25	23	0	2	1	0	0	0	0	0	---
Fishery2011	T070664	---	---	---	---	---	---	---	---	---	---	29	42	0	0	1	---	---	---	---	---	---
Fishery2011	T070665	---	---	---	---	---	---	---	---	---	---	15	22	0	0	1	---	---	---	---	---	---
Fishery2011	T070666	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070667	T068838	T068831	FRHfa	2008	0.000000	0.000000	22.606654	0.999150	0.999150	C_Se_Se	146	162	1	1	1	0	0	0	0	0	---
Fishery2011	T070668	---	---	---	---	---	---	---	---	---	---	4	8	0	0	1	---	---	---	---	---	---
Fishery2011	T070669	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070670	---	---	---	---	---	---	---	---	---	---	78	86	1	0	1	---	---	---	---	---	---
Fishery2011	T070671	T071444	T071470	FRHfa	2008	0.000000	0.000000	24.945058	0.999918	0.999918	C_Se_Se	8	13	0	1	1	0	0	0	0	0	---
Fishery2011	T070672	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070673	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070674	T069692	T069961	FRHfa	2008	0.000000	0.000000	22.926757	0.999383	0.999383	C_Se_Se	93	113	0	1	2	0	0	0	0	0	---
Fishery2011	T070676	---	---	---	---	---	---	---	---	---	---	0	0	0	0	1	---	---	---	---	---	---
Fishery2011	T070677	---	---	---	---	---	---	---	---	---	---	0	0	0	0	2	---	---	---	---	---	---
Fishery2011	T070678	---	---	---	---	---	---	---	---	---	---	7	14	0	0	1	---	---	---	---	---	---
